instance_id,process_key,act_inst_id,node_id,node_name,task_type,seq,task_id,assignee,assignee_role,start_time,end_time,outcome,duration_ms
PI-000537,invoice_verification,PI-000537|A03,n_park,Park Invoice,userTask,3,TK-0002254,EMP-0076,财务专员,2024-01-27 17:18:09.725439,2024-01-27 17:45:42.725439,approve,1653000
PI-000537,invoice_verification,PI-000537|A04,n_handle_exc,Handle Invoice Exception,userTask,4,TK-0002255,EMP-0077,财务专员,2024-01-27 20:43:36.367436,2024-01-27 22:06:29.367436,approve,4973000
PI-000537,invoice_verification,PI-000537|A05,n_match,Three-Way Match,serviceTask,5,TK-0002256,EMP-0079,财务专员,2024-01-28 01:51:42.542549,2024-01-28 02:02:30.542549,approve,648000
PI-000537,invoice_verification,PI-000537|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0002258,EMP-0084,应付会计,2024-01-28 02:15:45.534823,2024-01-28 03:06:05.534823,approve,3020000
PI-000537,invoice_verification,PI-000537|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0002257,EMP-0085,应付会计,2024-01-28 03:27:29.165488,2024-01-28 03:50:52.165488,approve,1403000
PI-000537,invoice_verification,PI-000537|A07,n_pay,Post Payment,serviceTask,7,TK-0002259,EMP-0089,出纳,2024-01-28 04:55:26.031229,2024-01-28 04:59:15.031229,approve,229000
PI-000537,invoice_verification,PI-000537|A08,n_clear,Clear Invoice,serviceTask,8,TK-0002260,EMP-0085,应付会计,2024-01-28 07:52:20.018498,2024-01-28 08:26:51.018498,approve,2071000
PI-000538,invoice_verification,PI-000538|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002261,EMP-0078,财务专员,2024-01-30 11:12:08.705335,2024-01-30 11:21:14.705335,approve,546000
PI-000538,invoice_verification,PI-000538|A02,n_match,Three-Way Match,serviceTask,2,TK-0002262,EMP-0076,财务专员,2024-01-30 13:16:37.143415,2024-01-30 13:22:07.143415,approve,330000
PI-000538,invoice_verification,PI-000538|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002263,EMP-0083,应付会计,2024-01-30 13:57:26.470883,2024-01-30 18:03:03.470883,approve,14737000
PI-000538,invoice_verification,PI-000538|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002264,EMP-0087,应付会计,2024-01-30 14:11:44.842721,2024-01-30 14:33:08.842721,approve,1284000
PI-000538,invoice_verification,PI-000538|A04,n_pay,Post Payment,serviceTask,4,TK-0002265,EMP-0090,出纳,2024-01-30 18:27:07.824992,2024-01-30 18:37:59.824992,approve,652000
PI-000538,invoice_verification,PI-000538|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002266,EMP-0086,应付会计,2024-01-30 20:53:56.063643,2024-01-30 20:56:09.063643,approve,133000
PI-000539,purchase_order,PI-000539|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002267,EMP-0056,采购专员,2024-01-22 19:52:20.631162,2024-01-22 20:05:05.631162,approve,765000
PI-000539,purchase_order,PI-000539|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0002268,EMP-0051,采购总监,2024-01-22 21:48:02.966075,2024-01-22 22:56:42.966075,approve,4120000
PI-000539,purchase_order,PI-000539|A03,n_send_po,Send Order to Supplier,serviceTask,3,TK-0002269,EMP-0054,采购专员,2024-01-23 00:43:40.108370,2024-01-23 00:54:19.108370,approve,639000
PI-000540,goods_receipt,PI-000540|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0002270,EMP-0069,仓储专员,2024-01-25 20:44:45.686915,2024-01-25 21:01:58.686915,approve,1033000
PI-000540,goods_receipt,PI-000540|A02,n_inspect,Quality Inspection,userTask,2,TK-0002271,EMP-0073,质检员,2024-01-25 21:41:38.703515,2024-01-25 22:10:14.703515,approve,1716000
PI-000540,goods_receipt,PI-000540|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0002272,EMP-0068,仓储专员,2024-01-25 23:17:12.446510,2024-01-25 23:34:37.446510,approve,1045000
PI-000541,invoice_verification,PI-000541|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002273,EMP-0077,财务专员,2024-01-31 01:54:13.491984,2024-01-31 02:28:28.491984,approve,2055000
PI-000541,invoice_verification,PI-000541|A02,n_match,Three-Way Match,serviceTask,2,TK-0002274,EMP-0078,财务专员,2024-01-31 06:16:34.522250,2024-01-31 06:21:29.522250,approve,295000
PI-000541,invoice_verification,PI-000541|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002276,EMP-0086,应付会计,2024-01-31 07:02:39.007749,2024-01-31 07:52:28.007749,approve,2989000
PI-000541,invoice_verification,PI-000541|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002275,EMP-0085,应付会计,2024-01-31 07:56:00.220180,2024-01-31 08:28:42.220180,approve,1962000
PI-000541,invoice_verification,PI-000541|A04,n_pay,Post Payment,serviceTask,4,TK-0002277,EMP-0090,出纳,2024-01-31 12:04:00.514501,2024-01-31 12:23:33.514501,approve,1173000
PI-000541,invoice_verification,PI-000541|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002278,EMP-0085,应付会计,2024-01-31 16:11:06.065618,2024-01-31 16:15:54.065618,approve,288000
PI-000542,invoice_verification,PI-000542|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002279,EMP-0081,财务专员,2024-02-05 03:33:28.220221,2024-02-05 03:46:21.220221,approve,773000
PI-000542,invoice_verification,PI-000542|A02,n_match,Three-Way Match,serviceTask,2,TK-0002280,EMP-0080,财务专员,2024-02-05 04:58:27.485216,2024-02-05 05:01:45.485216,reject,198000
PI-000542,invoice_verification,PI-000542|A03,n_park,Park Invoice,userTask,3,TK-0002281,EMP-0079,财务专员,2024-02-05 07:06:08.927749,2024-02-05 07:37:56.927749,approve,1908000
PI-000542,invoice_verification,PI-000542|A04,n_handle_exc,Handle Invoice Exception,userTask,4,TK-0002282,EMP-0077,财务专员,2024-02-05 08:58:52.588465,2024-02-05 12:27:17.588465,approve,12505000
PI-000542,invoice_verification,PI-000542|A05,n_match,Three-Way Match,serviceTask,5,TK-0002283,EMP-0077,财务专员,2024-02-05 12:58:48.656042,2024-02-05 13:13:34.656042,approve,886000
PI-000542,invoice_verification,PI-000542|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0002284,EMP-0085,应付会计,2024-02-05 14:02:49.817189,2024-02-05 15:46:24.817189,approve,6215000
PI-000542,invoice_verification,PI-000542|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0002285,EMP-0084,应付会计,2024-02-05 14:13:26.638986,2024-02-05 15:10:33.638986,approve,3427000
PI-000542,invoice_verification,PI-000542|A07,n_pay,Post Payment,serviceTask,7,TK-0002286,EMP-0089,出纳,2024-02-05 19:03:18.567222,2024-02-05 19:11:45.567222,approve,507000
PI-000542,invoice_verification,PI-000542|A08,n_clear,Clear Invoice,serviceTask,8,TK-0002287,EMP-0083,应付会计,2024-02-05 21:03:10.120268,2024-02-05 21:07:34.120268,approve,264000
PI-000543,purchase_requisition,PI-000543|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0002288,EMP-0002,采购申请人,2024-01-22 11:39:29.869015,2024-01-22 12:05:57.869015,approve,1588000
PI-000543,purchase_requisition,PI-000543|A02,n_convert,Convert to Purchase Order,serviceTask,2,TK-0002289,EMP-0053,采购专员,2024-01-22 13:37:31.749789,2024-01-22 13:48:11.749789,approve,640000
PI-000544,purchase_order,PI-000544|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002290,EMP-0060,采购专员,2024-01-22 21:39:04.706622,2024-01-22 21:41:25.706622,approve,141000
PI-000544,purchase_order,PI-000544|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0002291,EMP-0050,采购总监,2024-01-22 22:32:01.043948,2024-01-23 00:44:59.043948,reject,7978000
PI-000544,purchase_order,PI-000544|A03,n_revise_po,Revise Purchase Order,serviceTask,3,TK-0002292,EMP-0054,采购专员,2024-01-23 01:42:17.201967,2024-01-23 02:04:25.201967,approve,1328000
PI-000544,purchase_order,PI-000544|A04,n_create_po,Create Purchase Order,serviceTask,4,TK-0002293,EMP-0058,采购专员,2024-01-23 04:49:40.958835,2024-01-23 05:02:43.958835,approve,783000
PI-000544,purchase_order,PI-000544|A05,n_dir_appr,Approve Purchase Order by Director,userTask,5,TK-0002294,EMP-0049,采购总监,2024-01-23 08:45:06.464126,2024-01-23 10:39:41.464126,reject,6875000
PI-000544,purchase_order,PI-000544|A06,n_revise_po,Revise Purchase Order,serviceTask,6,TK-0002295,EMP-0060,采购专员,2024-01-23 10:59:28.097579,2024-01-23 11:55:45.097579,approve,3377000
PI-000544,purchase_order,PI-000544|A07,n_create_po,Create Purchase Order,serviceTask,7,TK-0002296,EMP-0052,采购专员,2024-01-23 12:09:17.865861,2024-01-23 12:49:12.865861,approve,2395000
PI-000544,purchase_order,PI-000544|A08,n_dir_appr,Approve Purchase Order by Director,userTask,8,TK-0002297,EMP-0049,采购总监,2024-01-23 14:06:52.427513,2024-01-23 14:54:15.427513,approve,2843000
PI-000544,purchase_order,PI-000544|A09,n_send_po,Send Order to Supplier,serviceTask,9,TK-0002298,EMP-0052,采购专员,2024-01-23 17:21:14.863507,2024-01-23 17:23:32.863507,approve,138000
PI-000545,goods_receipt,PI-000545|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0002299,EMP-0064,仓储专员,2024-01-25 18:57:43.494562,2024-01-25 19:05:21.494562,approve,458000
PI-000545,goods_receipt,PI-000545|A02,n_inspect,Quality Inspection,userTask,2,TK-0002300,EMP-0071,质检员,2024-01-25 21:12:06.668938,2024-01-25 21:23:10.668938,approve,664000
PI-000545,goods_receipt,PI-000545|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0002301,EMP-0069,仓储专员,2024-01-26 00:32:26.380684,2024-01-26 00:47:49.380684,approve,923000
PI-000546,invoice_verification,PI-000546|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002302,EMP-0078,财务专员,2024-01-29 09:56:14.010408,2024-01-29 10:02:36.010408,approve,382000
PI-000546,invoice_verification,PI-000546|A02,n_match,Three-Way Match,serviceTask,2,TK-0002303,EMP-0078,财务专员,2024-01-29 13:37:36.073148,2024-01-29 13:46:53.073148,approve,557000
PI-000546,invoice_verification,PI-000546|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002304,EMP-0085,应付会计,2024-01-29 14:06:44.571489,2024-01-29 14:51:55.571489,approve,2711000
PI-000546,invoice_verification,PI-000546|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002305,EMP-0084,应付会计,2024-01-29 14:09:11.101233,2024-01-29 14:28:58.101233,approve,1187000
PI-000546,invoice_verification,PI-000546|A04,n_pay,Post Payment,serviceTask,4,TK-0002306,EMP-0090,出纳,2024-01-29 18:46:18.908221,2024-01-29 19:08:18.908221,approve,1320000
PI-000546,invoice_verification,PI-000546|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002307,EMP-0087,应付会计,2024-01-29 22:22:56.561751,2024-01-29 22:32:46.561751,approve,590000
PI-000547,purchase_requisition,PI-000547|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0002308,EMP-0008,采购申请人,2024-01-22 14:32:42.883340,2024-01-22 15:03:03.883340,approve,1821000
PI-000547,purchase_requisition,PI-000547|A02,n_convert,Convert to Purchase Order,serviceTask,2,TK-0002309,EMP-0058,采购专员,2024-01-22 18:44:58.788001,2024-01-22 19:04:36.788001,approve,1178000
PI-000548,purchase_order,PI-000548|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002310,EMP-0060,采购专员,2024-01-22 23:03:17.169283,2024-01-22 23:07:46.169283,approve,269000
PI-000548,purchase_order,PI-000548|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0002311,EMP-0051,采购总监,2024-01-23 02:34:24.876430,2024-01-23 04:33:34.876430,approve,7150000
PI-000548,purchase_order,PI-000548|A03,n_send_po,Send Order to Supplier,serviceTask,3,TK-0002312,EMP-0054,采购专员,2024-01-23 05:20:33.675197,2024-01-23 05:33:09.675197,approve,756000
PI-000549,goods_receipt,PI-000549|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0002313,EMP-0069,仓储专员,2024-01-26 01:49:05.417161,2024-01-26 01:55:40.417161,approve,395000
PI-000549,goods_receipt,PI-000549|A02,n_inspect,Quality Inspection,userTask,2,TK-0002314,EMP-0070,质检员,2024-01-26 03:54:46.909459,2024-01-26 04:04:19.909459,approve,573000
PI-000549,goods_receipt,PI-000549|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0002315,EMP-0067,仓储专员,2024-01-26 04:44:13.719266,2024-01-26 05:28:57.719266,approve,2684000
PI-000550,invoice_verification,PI-000550|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002316,EMP-0082,财务专员,2024-01-28 10:27:25.524579,2024-01-28 10:47:53.524579,approve,1228000
PI-000550,invoice_verification,PI-000550|A02,n_match,Three-Way Match,serviceTask,2,TK-0002317,EMP-0080,财务专员,2024-01-28 12:07:43.252809,2024-01-28 12:19:46.252809,approve,723000
PI-000550,invoice_verification,PI-000550|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002319,EMP-0086,应付会计,2024-01-28 13:06:13.419218,2024-01-28 14:14:25.419218,approve,4092000
PI-000550,invoice_verification,PI-000550|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002318,EMP-0083,应付会计,2024-01-28 14:17:09.995275,2024-01-28 14:54:06.995275,approve,2217000
PI-000550,invoice_verification,PI-000550|A04,n_pay,Post Payment,serviceTask,4,TK-0002320,EMP-0090,出纳,2024-01-28 18:38:27.162856,2024-01-28 18:52:15.162856,approve,828000
PI-000550,invoice_verification,PI-000550|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002321,EMP-0087,应付会计,2024-01-28 20:53:57.944113,2024-01-28 20:59:55.944113,approve,358000
PI-000551,purchase_requisition,PI-000551|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0002322,EMP-0005,采购申请人,2024-01-22 16:24:42.989081,2024-01-22 16:57:24.989081,approve,1962000
PI-000551,purchase_requisition,PI-000551|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002325,EMP-0042,部门经理,2024-01-22 17:43:45.938524,2024-01-22 18:39:34.938524,reject,3349000
PI-000551,purchase_requisition,PI-000551|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002324,EMP-0041,部门经理,2024-01-22 17:45:41.645856,2024-01-22 18:38:46.645856,reject,3185000
PI-000551,purchase_requisition,PI-000551|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002323,EMP-0044,部门经理,2024-01-22 17:51:26.889994,2024-01-22 19:42:19.889994,reject,6653000
PI-000551,purchase_requisition,PI-000551|A03,n_revise,Revise Requisition,userTask,3,TK-0002326,EMP-0005,采购申请人,2024-01-22 22:13:24.977965,2024-01-22 23:07:50.977965,approve,3266000
PI-000551,purchase_requisition,PI-000551|A04,n_submit,Submit Purchase Requisition,userTask,4,TK-0002327,EMP-0005,采购申请人,2024-01-23 01:42:38.352644,2024-01-23 01:52:18.352644,approve,580000
PI-000551,purchase_requisition,PI-000551|A05,n_convert,Convert to Purchase Order,serviceTask,5,TK-0002328,EMP-0056,采购专员,2024-01-23 02:45:00.868353,2024-01-23 02:58:57.868353,approve,837000
PI-000552,purchase_order,PI-000552|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002329,EMP-0058,采购专员,2024-01-23 05:11:06.826831,2024-01-23 05:18:22.826831,approve,436000
PI-000552,purchase_order,PI-000552|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0002330,EMP-0052,采购专员,2024-01-23 08:10:27.453718,2024-01-23 08:12:13.453718,approve,106000
PI-000553,goods_receipt,PI-000553|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0002331,EMP-0066,仓储专员,2024-01-24 21:06:01.495708,2024-01-24 21:15:44.495708,approve,583000
PI-000553,goods_receipt,PI-000553|A02,n_inspect,Quality Inspection,userTask,2,TK-0002332,EMP-0072,质检员,2024-01-24 21:28:30.165810,2024-01-24 22:06:20.165810,reject,2270000
PI-000553,goods_receipt,PI-000553|A03,n_return,Return to Supplier,serviceTask,3,TK-0002333,EMP-0062,仓储专员,2024-01-25 00:29:43.138499,2024-01-25 00:58:43.138499,approve,1740000
PI-000554,invoice_verification,PI-000554|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002334,EMP-0080,财务专员,2024-01-25 14:46:22.867810,2024-01-25 15:20:12.867810,approve,2030000
PI-000554,invoice_verification,PI-000554|A02,n_match,Three-Way Match,serviceTask,2,TK-0002335,EMP-0082,财务专员,2024-01-25 18:14:10.991214,2024-01-25 18:18:35.991214,approve,265000
PI-000554,invoice_verification,PI-000554|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002337,EMP-0086,应付会计,2024-01-25 18:56:36.253153,2024-01-25 19:55:39.253153,approve,3543000
PI-000554,invoice_verification,PI-000554|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002336,EMP-0084,应付会计,2024-01-25 18:58:03.987899,2024-01-25 23:14:17.987899,approve,15374000
PI-000554,invoice_verification,PI-000554|A04,n_pay,Post Payment,serviceTask,4,TK-0002338,EMP-0089,出纳,2024-01-26 00:41:14.389191,2024-01-26 00:46:48.389191,approve,334000
PI-000554,invoice_verification,PI-000554|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002339,EMP-0085,应付会计,2024-01-26 03:48:55.830614,2024-01-26 03:53:16.830614,approve,261000
PI-000555,purchase_requisition,PI-000555|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0002340,EMP-0020,采购申请人,2024-01-22 21:40:11.650501,2024-01-22 22:17:31.650501,approve,2240000
PI-000555,purchase_requisition,PI-000555|A02,n_convert,Convert to Purchase Order,serviceTask,2,TK-0002341,EMP-0056,采购专员,2024-01-23 00:38:25.952835,2024-01-23 00:43:51.952835,approve,326000
PI-000556,purchase_order,PI-000556|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002342,EMP-0055,采购专员,2024-01-23 08:12:01.859297,2024-01-23 08:35:11.859297,approve,1390000
PI-000556,purchase_order,PI-000556|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0002343,EMP-0056,采购专员,2024-01-23 09:03:38.460664,2024-01-23 09:08:17.460664,approve,279000
PI-000557,goods_receipt,PI-000557|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0002344,EMP-0065,仓储专员,2024-01-26 03:17:33.003620,2024-01-26 03:35:58.003620,approve,1105000
PI-000557,goods_receipt,PI-000557|A02,n_inspect,Quality Inspection,userTask,2,TK-0002345,EMP-0071,质检员,2024-01-26 07:02:51.927094,2024-01-26 07:27:40.927094,approve,1489000
PI-000557,goods_receipt,PI-000557|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0002346,EMP-0068,仓储专员,2024-01-26 10:52:01.344701,2024-01-26 11:17:47.344701,approve,1546000
PI-000558,invoice_verification,PI-000558|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0002347,EMP-0080,财务专员,2024-01-26 18:58:27.230700,2024-01-26 19:36:31.230700,approve,2284000
PI-000558,invoice_verification,PI-000558|A02,n_match,Three-Way Match,serviceTask,2,TK-0002348,EMP-0081,财务专员,2024-01-26 23:04:38.130692,2024-01-26 23:13:20.130692,approve,522000
PI-000558,invoice_verification,PI-000558|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002350,EMP-0086,应付会计,2024-01-26 23:28:00.165755,2024-01-27 00:22:02.165755,approve,3242000
PI-000558,invoice_verification,PI-000558|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0002349,EMP-0083,应付会计,2024-01-27 01:09:59.011916,2024-01-27 01:25:15.011916,approve,916000
PI-000558,invoice_verification,PI-000558|A04,n_pay,Post Payment,serviceTask,4,TK-0002351,EMP-0089,出纳,2024-01-27 03:01:24.208674,2024-01-27 03:07:42.208674,approve,378000
PI-000558,invoice_verification,PI-000558|A05,n_clear,Clear Invoice,serviceTask,5,TK-0002352,EMP-0085,应付会计,2024-01-27 03:23:59.825456,2024-01-27 03:27:11.825456,approve,192000
PI-000559,purchase_requisition,PI-000559|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0002353,EMP-0003,采购申请人,2024-01-23 02:15:57.093948,2024-01-23 02:33:59.093948,approve,1082000
PI-000559,purchase_requisition,PI-000559|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002356,EMP-0045,部门经理,2024-01-23 03:14:25.165276,2024-01-23 04:06:41.165276,approve,3136000
PI-000559,purchase_requisition,PI-000559|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002355,EMP-0048,部门经理,2024-01-23 03:19:40.450021,2024-01-23 04:49:21.450021,approve,5381000
PI-000559,purchase_requisition,PI-000559|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0002354,EMP-0047,部门经理,2024-01-23 04:14:34.340199,2024-01-23 05:21:54.340199,approve,4040000
PI-000559,purchase_requisition,PI-000559|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0002357,EMP-0052,采购专员,2024-01-23 06:37:53.923051,2024-01-23 06:39:56.923051,approve,123000
PI-000560,purchase_order,PI-000560|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0002358,EMP-0054,采购专员,2024-01-23 12:17:09.727452,2024-01-23 12:35:21.727452,approve,1092000
